duid,district,lon,lat,height_m,storeys,current_name,proposed_name,grade,name_source,agreeing_sources,confidence,match_distance_m,inside_footprint,method,developer,project,changed
DXB-ALWASL-e3f78d9c0a,alwasl,55.256837,25.202871,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-1ae1938256,alwasl,55.25694,25.202939,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-b598108e0c,alwasl,55.256987,25.202818,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-5fbb0859c5,alwasl,55.256905,25.202835,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-db5e71805a,alwasl,55.257379,25.202618,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-cfee53f2bb,alwasl,55.257306,25.20256,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-2ae502c710,alwasl,55.2571,25.202819,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-81f0e8e18b,alwasl,55.257224,25.202921,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-c983ebf151,alwasl,55.257263,25.202894,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-9ed0bec4b0,alwasl,55.257237,25.202857,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-48d68a747d,alwasl,55.257182,25.202822,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-1d4a9f5ac7,alwasl,55.257176,25.202659,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-2d1be6f673,alwasl,55.257113,25.202713,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-f3162b139d,alwasl,55.257061,25.202762,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-31990a4978,alwasl,55.257056,25.202929,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-31a77a89c2,alwasl,55.257357,25.202983,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-9abed13339,alwasl,55.257546,25.202859,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-15f7693f92,alwasl,55.25732,25.202729,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-ebfc5e09f9,alwasl,55.257293,25.203096,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-74f51f9b04,alwasl,55.257271,25.202986,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-aa9cfa127a,alwasl,55.257855,25.202584,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-f6ebbb64b4,alwasl,55.258049,25.202281,8.0,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-c199ebfe69,alwasl,55.258239,25.202552,8.0,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-cf47c1adab,alwasl,55.25777,25.202664,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-4291dabfba,alwasl,55.257821,25.202808,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-c8c756f475,alwasl,55.257824,25.202762,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-bc210077f6,alwasl,55.257627,25.203004,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-30387de1f2,alwasl,55.257681,25.202966,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-04ed8a8708,alwasl,55.257393,25.202745,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-f81e3a6796,alwasl,55.257341,25.202805,8.0,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-7e7a4c0719,alwasl,55.257446,25.203053,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-540557326e,alwasl,55.257438,25.203109,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-001aacf603,alwasl,55.257109,25.20316,8.0,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-50094771d0,alwasl,55.254664,25.204326,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-35fb09e91c,alwasl,55.255663,25.203231,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-b83f3a6ee3,alwasl,55.255568,25.203155,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-e9eeddb395,alwasl,55.255749,25.202998,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-b10346e889,alwasl,55.255845,25.203136,6.0,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-41fa28d847,alwasl,55.256262,25.20277,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-0d5dbcaf22,alwasl,55.256168,25.202683,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-b8cd57341b,alwasl,55.256161,25.202612,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-873b565c72,alwasl,55.256072,25.202871,6.0,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-ab3607c07d,alwasl,55.255874,25.202551,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-90fa2900bc,alwasl,55.255771,25.202598,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-6b6f7e1044,alwasl,55.255738,25.202637,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-3077f6b253,alwasl,55.255883,25.202687,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d952179c6e,alwasl,55.255827,25.202759,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-3a5ce0b18f,alwasl,55.255743,25.202714,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-8773a4a808,alwasl,55.255728,25.202779,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-2f004b6b01,alwasl,55.255648,25.202834,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-c706338a1d,alwasl,55.255471,25.203036,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-e2bd5c2f5b,alwasl,55.255471,25.202811,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-fd09191d1b,alwasl,55.255455,25.202899,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-43ea67f7e5,alwasl,55.255749,25.202195,6.0,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-feb75a54c2,alwasl,55.255578,25.201989,6.0,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-6b97006536,alwasl,55.255327,25.202063,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-9142fb6f3b,alwasl,55.255416,25.20215,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-8e93f28bdb,alwasl,55.255358,25.202198,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-ba9b7b26d5,alwasl,55.255016,25.202377,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-b8a44f6016,alwasl,55.255124,25.202282,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d6089cc1f7,alwasl,55.255788,25.203476,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-a33b1208f5,alwasl,55.255755,25.203699,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-6b8f32ce7e,alwasl,55.25649,25.203411,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d9806daf12,alwasl,55.256116,25.203896,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-3384ffc329,alwasl,55.256078,25.203834,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-75af1d0631,alwasl,55.256289,25.203219,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-fae1653ac4,alwasl,55.256384,25.203361,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-1760d40c22,alwasl,55.256118,25.203366,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-75d6b042ac,alwasl,55.256223,25.20342,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-586f39a793,alwasl,55.256414,25.203597,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-dd35d4f625,alwasl,55.256349,25.203486,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-dbf9d8a82e,alwasl,55.256556,25.203377,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-574166b4c4,alwasl,55.256073,25.201502,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-c9f3e04314,alwasl,55.255895,25.201675,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-e12c59f3f7,alwasl,55.25615,25.201754,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-f53ca9c56c,alwasl,55.256193,25.201893,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-a44bb1468f,alwasl,55.256193,25.201926,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-ca319b18cb,alwasl,55.256459,25.201979,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-109b295e87,alwasl,55.2562,25.20201,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-f2d1bd892a,alwasl,55.256049,25.201833,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-e5356ad2bb,alwasl,55.256295,25.201731,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-8cf3af01f2,alwasl,55.256229,25.201488,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-f4c33f8cb0,alwasl,55.256305,25.20146,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-fb8ba2a33e,alwasl,55.25635,25.201433,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-f0a1dcfcf3,alwasl,55.256402,25.201615,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-289190e240,alwasl,55.256471,25.201699,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-f3605866d4,alwasl,55.256515,25.201738,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d0964095b4,alwasl,55.256651,25.201654,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-da0e1b11da,alwasl,55.256552,25.201572,8.0,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d9aa4c608a,alwasl,55.256637,25.201853,8.0,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-5f0f0c597f,alwasl,55.256748,25.201674,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-0838b9d97d,alwasl,55.256966,25.201944,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-a81c64f025,alwasl,55.256953,25.201896,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-08c0bbc81e,alwasl,55.256868,25.201951,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-dd983a7196,alwasl,55.256793,25.202111,6.0,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-143e1dd833,alwasl,55.257072,25.202175,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-3737f4463d,alwasl,55.25695,25.202326,6.0,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-4a961c779d,alwasl,55.256896,25.202511,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-f878369716,alwasl,55.256702,25.202519,6.0,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-43d74ae2d1,alwasl,55.256775,25.20238,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-19adf59aef,alwasl,55.256688,25.202185,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-409d2a151c,alwasl,55.256424,25.202068,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-2e21eefd2a,alwasl,55.25638,25.20222,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-e93b4354d8,alwasl,55.256415,25.202418,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-c3ba417938,alwasl,55.256483,25.202305,8.0,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-439b00e046,alwasl,55.256572,25.202681,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-982e110381,alwasl,55.255232,25.203104,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d0d19de9bb,alwasl,55.254704,25.203027,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-a68130fdbb,alwasl,55.254508,25.202477,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-22ebea8b41,alwasl,55.254596,25.202608,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-fbf8f49bdf,alwasl,55.25518,25.203021,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-1fd633983a,alwasl,55.254818,25.20299,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-01a90f731c,alwasl,55.255134,25.203077,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-e49fff8bc7,alwasl,55.255005,25.203148,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-4ec4ec53c2,alwasl,55.254905,25.203056,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d60c85f309,alwasl,55.25505,25.202868,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-840d7d0fa1,alwasl,55.254915,25.2028,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-c0727cf6d6,alwasl,55.254874,25.202742,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-ae0a422912,alwasl,55.254812,25.202776,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-2bcfcf1ef0,alwasl,55.254458,25.202648,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-4cc7035237,alwasl,55.254503,25.202823,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-311fe6a25f,alwasl,55.254636,25.202924,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-09b0afbc09,alwasl,55.255279,25.203561,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-3c673ccfc1,alwasl,55.255052,25.203446,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-6f445b571a,alwasl,55.254777,25.203134,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-4b071fdd92,alwasl,55.254953,25.202943,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-302f57d21b,alwasl,55.255122,25.203234,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-08a1c6e511,alwasl,55.254893,25.203304,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-f4e16d31e8,alwasl,55.254892,25.20351,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-1abb3eacc3,alwasl,55.255075,25.203564,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-2763447461,alwasl,55.255224,25.203395,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-f8a7c15031,alwasl,55.255341,25.203353,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-8c99399259,alwasl,55.25529,25.203459,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-c90da4a410,alwasl,55.255438,25.203494,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-9555bc634b,alwasl,55.2545,25.201535,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-9244d98d47,alwasl,55.254421,25.201225,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-93616b42cf,alwasl,55.254194,25.20119,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-7432f0f5fe,alwasl,55.254356,25.200805,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-ca659224dc,alwasl,55.254377,25.201065,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-f4de2f1be3,alwasl,55.254513,25.201033,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d40a03ab27,alwasl,55.254544,25.201352,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-78d99b982c,alwasl,55.254796,25.201481,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-e55232d175,alwasl,55.253666,25.201248,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-76aa5d7afe,alwasl,55.25393,25.201243,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d2d46ded68,alwasl,55.254092,25.201228,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-76beeba190,alwasl,55.253997,25.201083,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-932831e7ed,alwasl,55.2542,25.201008,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-e1cf9f3bd1,alwasl,55.25285,25.204036,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-434453b145,alwasl,55.252988,25.204628,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-88ba496706,alwasl,55.253162,25.204899,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-a1e2bb7388,alwasl,55.252756,25.205047,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d096b04313,alwasl,55.252358,25.202681,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-597d034e45,alwasl,55.253526,25.201385,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d3e4946f29,alwasl,55.255854,25.204047,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-e98e660286,alwasl,55.255805,25.203965,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-ccc75ac708,alwasl,55.255734,25.203868,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-17718da033,alwasl,55.256444,25.203687,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-eec6bfd693,alwasl,55.256586,25.20345,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d30143d95f,alwasl,55.256592,25.203637,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-bc8ce6cee1,alwasl,55.256669,25.203252,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-00377d82e8,alwasl,55.256545,25.203336,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-77b70c4db5,alwasl,55.255574,25.203613,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-1d9f501f03,alwasl,55.25545,25.204304,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-1e038b18a9,alwasl,55.254979,25.202816,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-7dbfba345c,alwasl,55.254716,25.202632,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-0dc3c8e14a,alwasl,55.25467,25.202657,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-76beef6929,alwasl,55.255355,25.202333,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-4e6100d9c4,alwasl,55.255301,25.202319,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-ef01dc2282,alwasl,55.255871,25.202337,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-05669d42db,alwasl,55.255618,25.202367,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-67d8ceee1e,alwasl,55.252591,25.203509,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-7375ceb42b,alwasl,55.25277,25.2032,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d7bc73d083,alwasl,55.251967,25.202548,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-91b6773efc,alwasl,55.252135,25.202465,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-4f9d029f77,alwasl,55.253676,25.204633,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-f118f50d8f,alwasl,55.253553,25.204948,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-9a24446830,alwasl,55.253581,25.204892,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-0241835d76,alwasl,55.254598,25.20184,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-df847a6dfd,alwasl,55.254811,25.201804,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-4889dae2dd,alwasl,55.254684,25.201588,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-ef20fa6a98,alwasl,55.254307,25.201326,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-48845a8687,alwasl,55.253596,25.205058,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-a17182a06b,alwasl,55.261912,25.20504,3.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-983f365fe7,alwasl,55.254089,25.203078,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-00c30fe7c1,alwasl,55.254666,25.204029,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-a1fe6466eb,alwasl,55.254694,25.203917,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-bac754e610,alwasl,55.254782,25.204258,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-783e6b722d,alwasl,55.253386,25.202198,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-37ccd598af,alwasl,55.253617,25.202675,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-16fc3e76d3,alwasl,55.253412,25.202598,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-e2bc1ec84f,alwasl,55.253549,25.202445,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-0368773a8d,alwasl,55.253647,25.202438,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-827087767d,alwasl,55.253112,25.202416,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-eb492ac9c0,alwasl,55.252794,25.204772,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d33c9815cf,alwasl,55.260005,25.206361,4.0,1,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-2891dd87ea,alwasl,55.252611,25.202982,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-8fc548424f,alwasl,55.252669,25.203055,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-8a90a3fd30,alwasl,55.262242,25.198389,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-40ade40f0b,alwasl,55.262028,25.198223,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-8221c384e4,alwasl,55.262082,25.198223,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-fb64d68029,alwasl,55.262053,25.198191,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-74125d26b7,alwasl,55.26194,25.19813,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-1fbfe6b993,alwasl,55.262166,25.197773,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-f846f75d8f,alwasl,55.262749,25.197827,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-fa4774ec37,alwasl,55.26231,25.19772,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-2e574ec6eb,alwasl,55.262352,25.197752,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-fbcc8df9e2,alwasl,55.262548,25.197515,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-156e30e580,alwasl,55.262501,25.197572,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-df71310aa1,alwasl,55.262648,25.197543,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-b1aa746c94,alwasl,55.262508,25.197699,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-35af91c51a,alwasl,55.262618,25.197628,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-37f0aca03f,alwasl,55.262682,25.197994,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-c1a0111e03,alwasl,55.262524,25.19789,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-7933816be0,alwasl,55.262519,25.198006,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-436ff09787,alwasl,55.262404,25.197926,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-13b1766622,alwasl,55.26236,25.197966,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-80b124aaba,alwasl,55.262262,25.197431,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-3383531401,alwasl,55.262339,25.197413,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-caad6ad8aa,alwasl,55.262448,25.197326,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-d9a6d4c4ce,alwasl,55.262387,25.197263,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-a225a9ef39,alwasl,55.26234,25.197285,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-c4f027942f,alwasl,55.261882,25.197119,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-8caec66c49,alwasl,55.26181,25.197386,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-bbd28ab797,alwasl,55.261911,25.197407,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALWASL-9f2b1c7444,alwasl,55.261738,25.198404,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
